,description,name,price,img,size,color,composition,care
45,블랙과 바닐라 컬러 중 선택이 가능한 가죽 힐 뮬. 가죽 소재의 퀼팅 마감 디자인. 앞부분 브레이드 마감. 이중 처리된 힐. 스퀘어 토 마감. 굽 높이: 10.5cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,패딩 브레이드 레더 힐 뮬,"129,000 원","['//static.zara.net/photos///2020/V/1/1/p/2328/510/126/2/w/560/2328510126_2_1_1.jpg?ts=1579726876992', '//static.zara.net/photos///2020/V/1/1/p/2328/510/126/2/w/560/2328510126_1_1_1.jpg?ts=1579726713827', '//static.zara.net/photos///2020/V/1/1/p/2328/510/126/2/w/560/2328510126_2_2_1.jpg?ts=1579726862640', '//static.zara.net/photos///2020/V/1/1/p/2328/510/126/2/w/560/2328510126_2_3_1.jpg?ts=1579726869650', '//static.zara.net/photos///2020/V/1/1/p/2328/510/126/2/w/560/2328510126_2_4_1.jpg?ts=1579726767033', '//static.zara.net/photos///2020/V/1/1/p/2328/510/126/2/w/560/2328510126_2_5_1.jpg?ts=1579726781133', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",바닐라,"[{'겉감': '100% 염소가죽'}, {'밑창': '100% 고무'}, {'안창': '95% 염소가죽, 5% TPU'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
46,블랙과 바닐라 컬러 중 선택이 가능한 가죽 힐 뮬. 가죽 소재의 퀼팅 마감 디자인. 앞부분 브레이드 마감. 이중 처리된 힐. 스퀘어 토 마감. 굽 높이: 10.5cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,패딩 브레이드 레더 힐 뮬,"129,000 원","['//static.zara.net/photos///2020/V/1/1/p/2328/510/126/3/w/560/2328510126_2_1_1.jpg?ts=1579726832793', '//static.zara.net/photos///2020/V/1/1/p/2328/510/126/3/w/560/2328510126_1_1_1.jpg?ts=1579726718922', '//static.zara.net/photos///2020/V/1/1/p/2328/510/126/3/w/560/2328510126_2_2_1.jpg?ts=1579726825640', '//static.zara.net/photos///2020/V/1/1/p/2328/510/126/3/w/560/2328510126_2_3_1.jpg?ts=1579726744832', '//static.zara.net/photos///2020/V/1/1/p/2328/510/126/3/w/560/2328510126_2_4_1.jpg?ts=1579726840038', '//static.zara.net/photos///2020/V/1/1/p/2328/510/126/3/w/560/2328510126_2_5_1.jpg?ts=1579726743349', '//static.zara.net/photos///2020/V/1/1/p/2328/510/126/3/w/560/2328510126_2_15_1.jpg?ts=1582563069189', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",바닐라,"[{'겉감': '100% 염소가죽'}, {'밑창': '100% 고무'}, {'안창': '95% 염소가죽, 5% TPU'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
47,브라운과 화이트 컬러 중 선택이 가능한 가죽 힐 부츠. 부드러운 가죽 소재의 외피 디자인. 이중 처리된 키튼힐. 스퀘어 토 마감. 굽 높이: 6cm다리 부분 너비: 18cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,스퀘어 토 소프트 레더 힐 부츠,"259,000 원","['//static.zara.net/photos///2020/V/1/1/p/1007/510/100/2/w/560/1007510100_1_1_1.jpg?ts=1582015338323', '//static.zara.net/photos///2020/V/1/1/p/1007/510/100/2/w/560/1007510100_2_1_1.jpg?ts=1582015353018', '//static.zara.net/photos///2020/V/1/1/p/1007/510/100/2/w/560/1007510100_2_2_1.jpg?ts=1582015350239', '//static.zara.net/photos///2020/V/1/1/p/1007/510/100/2/w/560/1007510100_2_3_1.jpg?ts=1582015339362', '//static.zara.net/photos///2020/V/1/1/p/1007/510/100/2/w/560/1007510100_2_4_1.jpg?ts=1582015332990', '//static.zara.net/photos///2020/V/1/1/p/1007/510/100/2/w/560/1007510100_2_5_1.jpg?ts=1582015344876', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['235 ', '240 ', '245 ', '255 ', '260 ', '265 ']",브라운,"[{'겉감': '100% 염소가죽'}, {'안감': '95% 염소가죽, 5% 폴리에스터'}, {'밑창': '100% 고무'}, {'안창': '100% 염소가죽'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
48,블랙 컬러 웨지 슈즈. 스트랩이 달린 외피 디자인. 플랫폼 밑창. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 웨지힐 높이: 9cm,플랫폼힐 웨지 슈즈,"69,000 원","['//static.zara.net/photos///2020/V/1/1/p/3332/510/040/3/w/560/3332510040_1_1_1.jpg?ts=1582013107995', '//static.zara.net/photos///2020/V/1/1/p/3332/510/040/3/w/560/3332510040_2_1_1.jpg?ts=1582013243135', '//static.zara.net/photos///2020/V/1/1/p/3332/510/040/3/w/560/3332510040_2_2_1.jpg?ts=1582013236914', '//static.zara.net/photos///2020/V/1/1/p/3332/510/040/3/w/560/3332510040_2_3_1.jpg?ts=1582013237330', '//static.zara.net/photos///2020/V/1/1/p/3332/510/040/3/w/560/3332510040_2_4_1.jpg?ts=1582013254199']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
49,블랙 컬러 웨지 슈즈. 스트랩이 달린 외피 디자인. 플랫폼 밑창. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 웨지힐 높이: 9cm,플랫폼힐 웨지 슈즈,"69,000 원","['//static.zara.net/photos///2020/V/1/1/p/3332/510/040/2/w/560/3332510040_1_1_1.jpg?ts=1582013115362', '//static.zara.net/photos///2020/V/1/1/p/3332/510/040/2/w/560/3332510040_2_1_1.jpg?ts=1582013244854', '//static.zara.net/photos///2020/V/1/1/p/3332/510/040/2/w/560/3332510040_2_2_1.jpg?ts=1582013257221', '//static.zara.net/photos///2020/V/1/1/p/3332/510/040/2/w/560/3332510040_2_3_1.jpg?ts=1582013258901', '//static.zara.net/photos///2020/V/1/1/p/3332/510/040/2/w/560/3332510040_2_4_1.jpg?ts=1582013266151']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
50,화이트 컬러의 가죽 앵클부츠. 가죽 소재 외피. 카우보이 힐. 아몬드 모양 토우캡 마감. 굽 높이: 6cmJOIN LIFECare for fiber & planet: 생물 다양성을 보호하는 50% 이상의 오가닉 코튼과 Leather Working Group 인증을 받은 가장 지속 가능한 방법으로 처리된 가죽. ,카우보이 힐 레더 앵클부츠,"179,000 원","['//static.zara.net/photos///2020/V/1/1/p/3106/510/001/3/w/560/3106510001_1_1_1.jpg?ts=1581686749562', '//static.zara.net/photos///2020/V/1/1/p/3106/510/001/3/w/560/3106510001_2_1_1.jpg?ts=1581686768804', '//static.zara.net/photos///2020/V/1/1/p/3106/510/001/3/w/560/3106510001_2_2_1.jpg?ts=1581686777333', '//static.zara.net/photos///2020/V/1/1/p/3106/510/001/3/w/560/3106510001_2_3_1.jpg?ts=1581686768433', '//static.zara.net/photos///2020/V/1/1/p/3106/510/001/3/w/560/3106510001_2_4_1.jpg?ts=1581686763263', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_44_1.jpg?ts=1548282438475']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",화이트,"[{'겉감': '100% 소가죽'}, {'안감': '70% 면, 20% 폴리우레탄, 10% 폴리에스터'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
51,화이트 컬러의 가죽 앵클부츠. 가죽 소재 외피. 카우보이 힐. 아몬드 모양 토우캡 마감. 굽 높이: 6cmJOIN LIFECare for fiber & planet: 생물 다양성을 보호하는 50% 이상의 오가닉 코튼과 Leather Working Group 인증을 받은 가장 지속 가능한 방법으로 처리된 가죽. ,카우보이 힐 레더 앵클부츠,"179,000 원","['//static.zara.net/photos///2020/V/1/1/p/3106/510/001/2/w/560/3106510001_1_1_1.jpg?ts=1581686756698', '//static.zara.net/photos///2020/V/1/1/p/3106/510/001/2/w/560/3106510001_2_1_1.jpg?ts=1581686778949', '//static.zara.net/photos///2020/V/1/1/p/3106/510/001/2/w/560/3106510001_2_2_1.jpg?ts=1581686783409', '//static.zara.net/photos///2020/V/1/1/p/3106/510/001/2/w/560/3106510001_2_3_1.jpg?ts=1581686783371', '//static.zara.net/photos///2020/V/1/1/p/3106/510/001/2/w/560/3106510001_2_4_1.jpg?ts=1581686777702', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_44_1.jpg?ts=1548282438475']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",화이트,"[{'겉감': '100% 소가죽'}, {'안감': '70% 면, 20% 폴리우레탄, 10% 폴리에스터'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
52,블랙 컬러 로퍼. 가장자리에 골드 톤 마이크로 스터드가 매치된 진주 디테일 외피 디자인. 앞부분 골드 톤 메탈 디테일. 뒤꿈치에 골드 톤 마이크로 스터드. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 이 제품의 특성상 한 사이즈 더 작게 구매하시는 것을 추천합니다. 굽 높이: 1.3cm,마이크로 스터드 펄 로퍼,"69,000 원","['//static.zara.net/photos///2020/V/1/1/p/2522/510/040/3/w/560/2522510040_2_1_1.jpg?ts=1578416420522', '//static.zara.net/photos///2020/V/1/1/p/2522/510/040/3/w/560/2522510040_1_1_1.jpg?ts=1578416335806', '//static.zara.net/photos///2020/V/1/1/p/2522/510/040/3/w/560/2522510040_2_2_1.jpg?ts=1578416405555', '//static.zara.net/photos///2020/V/1/1/p/2522/510/040/3/w/560/2522510040_2_3_1.jpg?ts=1578416413588', '//static.zara.net/photos///2020/V/1/1/p/2522/510/040/3/w/560/2522510040_2_4_1.jpg?ts=1578416443214', '//static.zara.net/photos///2020/V/1/1/p/2522/510/040/3/w/560/2522510040_2_15_1.jpg?ts=1582284277078', '//static.zara.net/photos///2020/V/1/1/p/2522/510/040/3/w/560/2522510040_2_16_1.jpg?ts=1582283385400', '//static.zara.net/photos///2020/V/1/1/p/2522/510/040/3/w/560/2522510040_2_55_1.jpg?ts=1580810193376']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '80% 폴리우레탄, 20% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
53,블랙 컬러 로퍼. 가장자리에 골드 톤 마이크로 스터드가 매치된 진주 디테일 외피 디자인. 앞부분 골드 톤 메탈 디테일. 뒤꿈치에 골드 톤 마이크로 스터드. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 이 제품의 특성상 한 사이즈 더 작게 구매하시는 것을 추천합니다. 굽 높이: 1.3cm,마이크로 스터드 펄 로퍼,"69,000 원","['//static.zara.net/photos///2020/V/1/1/p/2522/510/040/2/w/560/2522510040_2_1_1.jpg?ts=1578416342515', '//static.zara.net/photos///2020/V/1/1/p/2522/510/040/2/w/560/2522510040_1_1_1.jpg?ts=1578416356087', '//static.zara.net/photos///2020/V/1/1/p/2522/510/040/2/w/560/2522510040_2_2_1.jpg?ts=1578416363376', '//static.zara.net/photos///2020/V/1/1/p/2522/510/040/2/w/560/2522510040_2_3_1.jpg?ts=1578416370405', '//static.zara.net/photos///2020/V/1/1/p/2522/510/040/2/w/560/2522510040_2_4_1.jpg?ts=1578416406142', '//static.zara.net/photos///2020/V/1/1/p/2522/510/040/2/w/560/2522510040_2_55_1.jpg?ts=1580809217501']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '80% 폴리우레탄, 20% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
54,블랙 컬러의 가죽 플랫슈즈. 발등 부분 장식 디테일. 발등 부분이 높게 마감된 디자인.  밑창 높이: 1.5cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,레더 로퍼,"85,000 원","['//static.zara.net/photos///2019/I/1/1/p/6540/001/040/2/w/560/6540001040_2_1_1.jpg?ts=1566904162534', '//static.zara.net/photos///2019/I/1/1/p/6540/001/040/2/w/560/6540001040_1_1_1.jpg?ts=1566904364207', '//static.zara.net/photos///2019/I/1/1/p/6540/001/040/2/w/560/6540001040_2_2_1.jpg?ts=1566904204728', '//static.zara.net/photos///2019/I/1/1/p/6540/001/040/2/w/560/6540001040_2_3_1.jpg?ts=1566904242275', '//static.zara.net/photos///2019/I/1/1/p/6540/001/040/2/w/560/6540001040_2_4_1.jpg?ts=1566904279750', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 염소가죽'}, {'안감': '85% 폴리우레탄, 15% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '90% 염소가죽, 10% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
55,블랙과 컬러가 매치된 발레리나 플랫슈즈. 메쉬 소재 외피 디자인. 여러 소재가 매치된 토우캡. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 1.5cm,포인티드 메쉬 발레리나 플랫슈즈,"45,000 원","['//static.zara.net/photos///2020/V/1/1/p/2504/510/040/3/w/560/2504510040_2_1_1.jpg?ts=1578051239008', '//static.zara.net/photos///2020/V/1/1/p/2504/510/040/3/w/560/2504510040_1_1_1.jpg?ts=1578051125379', '//static.zara.net/photos///2020/V/1/1/p/2504/510/040/3/w/560/2504510040_2_2_1.jpg?ts=1578051153057', '//static.zara.net/photos///2020/V/1/1/p/2504/510/040/3/w/560/2504510040_2_3_1.jpg?ts=1578051217723', '//static.zara.net/photos///2020/V/1/1/p/2504/510/040/3/w/560/2504510040_2_4_1.jpg?ts=1578051132682', '//static.zara.net/photos///2020/V/1/1/p/2504/510/040/3/w/560/2504510040_2_15_1.jpg?ts=1582283383989', '//static.zara.net/photos///2020/V/1/1/p/2504/510/040/3/w/560/2504510040_2_55_1.jpg?ts=1580810195234']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '88% 폴리에스터, 12% 폴리우레탄'}, {'안감': '80% 폴리우레탄, 20% 폴리에스터'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
